32.5,0.69,26,-4
31.5,0.73,26,-3.5
30.5,0.79,26.4,-2.7
30.5,0.79,26.4,-2.7
30.1,0.82,26.6,-3.2
29.6,0.83,26.3,-3.2
29.1,0.86,26.5,-3.3
28.4,0.89,26.4,-3.3
28.2,0.91,26.5,-3.4
27.5,0.94,26.4,-3.5
27.3,0.94,26.2,-3
27.2,0.94,26.1,-3
27.9,0.92,26.4,-2.9
29.3,0.84,26.3,-2.7
31.2,0.73,25.7,-3.1
32.6,0.68,25.9,-3.3
33.1,0.63,25.1,-3.8
34,0.62,25.6,-4
34.6,0.61,25.9,-4.6
35,0.59,25.7,-4.9
35.9,0.59,26.6,-5.3
35.7,0.56,25.5,-5.6
35.2,0.6,26.2,-6.6
34.9,0.61,26.2,-7.2
33.6,0.62,25.3,-7.1
32.6,0.69,26.1,-7.1
32,0.72,26.3,-6.4
31.6,0.73,26.1,-5.6
31.2,0.76,26.4,-5.4
30.9,0.78,26.6,-5.3
30.2,0.81,26.5,-5.6
29.6,0.82,26.1,-5.9
29.3,0.83,26.1,-6
28.8,0.85,26,-6.2
28.5,0.86,25.9,-6.2
28.1,0.87,25.7,-5.8
28.5,0.86,25.9,-5.5
29.6,0.81,25.9,-5.3
29.9,0.82,26.4,-5.6
31.4,0.74,26.1,-5.9
33.2,0.64,25.4,-5.9
34.5,0.63,26.4,-6.6
35,0.59,25.7,-7.5
34.7,0.62,26.3,-8.2
35.1,0.61,26.4,-9
34.3,0.63,26.2,-9.4
33.7,0.68,26.9,-9.8
33.8,0.69,27.3,-9.5
31.5,0.74,26.2,-9.4
31.3,0.75,26.3,-8.4
30.3,0.74,25.1,-7.6
29.5,0.85,26.7,-6.9
28.4,0.82,25,-7.2
27.8,0.83,24.6,-6.9
27.4,0.85,24.6,-7.2
26.8,0.89,24.8,-7.6
26.6,0.9,24.8,-7.9
26.2,0.91,24.6,-8.1
26,0.94,24.9,-7.9
25.7,0.95,24.8,-7.9
26.2,0.92,24.7,-7.5
27.6,0.86,25,-7.5
29.4,0.78,25.1,-7.5
29.7,0.75,24.7,-6.8
30.8,0.71,24.9,-7
32,0.62,23.7,-7.3
33,0.57,23.3,-8
33.4,0.64,25.6,-8.5
34.1,0.59,24.9,-8.9
33.7,0.6,24.8,-9.2
33.4,0.63,25.3,-9.3
31.9,0.69,25.4,-9.2
30.1,0.73,24.7,-8.7
29.5,0.74,24.3,-8.5
28.5,0.78,24.2,-7.4
27.5,0.82,24.1,-7.1
26.9,0.82,23.5,-6.7
26.6,0.83,23.4,-6.5
26.2,0.85,23.4,-6.7
25.5,0.87,23.1,-7.3
25.4,0.89,23.4,-7.6
25,0.91,23.4,-7.5
25.2,0.91,23.6,-7.3
25.1,0.93,23.8,-7
26,0.91,24.4,-6.9
26.7,0.9,24.9,-6.9
27.2,0.88,25,-6.9
28.2,0.82,24.8,-7
30.6,0.71,24.7,-7.2
30.5,0.68,23.9,-7.5
30.9,0.63,23,-7.7
31.5,0.54,21,-8
31.4,0.58,22.1,-8
30.9,0.64,23.2,-8.2
30.4,0.65,23,-8.7
29.8,0.69,23.4,-8.8
29.1,0.74,23.9,-8.7
28.4,0.78,24.1,-8.5
28.2,0.8,24.4,-8
27.9,0.82,24.5,-8
27.7,0.83,24.5,-8.3
27.4,0.85,24.6,-8.3
27.2,0.91,25.5,-8.8
26.5,0.91,24.9,-9.5
26.4,0.91,24.8,-9.9
26.1,0.93,24.8,-10.2
25.1,0.98,24.7,-10.1
23.9,0.98,23.5,-10
23.3,0.98,22.9,-9.6
22.5,0.98,22.1,-9.8
22.6,0.98,22.2,-10.2
23,0.98,22.6,-10.2
23.2,0.98,22.8,-10.4
24,0.98,23.6,-10.5
24.5,0.98,24.1,-10.5
25,0.97,24.4,-10.9
24.7,0.98,24.3,-10.9
24.4,0.98,24,-11
24.2,0.98,23.8,-10.8
24,0.98,23.6,-11.1
24.1,0.98,23.7,-10.8
24.1,0.98,23.7,-10.4
24.2,0.98,23.8,-9.6
24.2,0.98,23.8,-9.2
24.3,0.98,23.9,-9.2
24.3,0.98,23.9,-9.5
24.3,0.98,23.9,-9.4
24.3,0.98,23.9,-9.4
24.2,0.98,23.8,-9.4
24.2,0.98,23.8,-9
24.2,0.98,23.8,-9.2
24.2,0.98,23.8,-8.7
24.3,0.98,23.9,-8.3
24.4,0.98,24,-7.6
24.7,0.98,24.3,-7.5
25.9,0.96,25.2,-7.3
26.1,0.94,25,-7.1
26.7,0.93,25.4,-7.2
28.4,0.85,25.6,-7.5
29.2,0.79,25.1,-7.7
29.8,0.79,25.7,-7.7
30.7,0.73,25.2,-7.9
30.5,0.75,25.5,-7.9
29.1,0.81,25.4,-7.7
28.2,0.83,25,-7.2
27.1,0.85,24.3,-6.3
26.6,0.9,24.8,-5.7
26.4,0.91,24.8,-5.3
26,0.91,24.4,-5.1
25.7,0.93,24.4,-4.6
25.6,0.94,24.5,-4.6
25.1,0.96,24.4,-4.3
24.8,0.96,24.1,-3.9
24.4,0.98,24,-3.7
24.2,0.98,23.8,-3.3
24.1,0.98,23.7,-2.9
24.7,0.98,24.3,-2.4
25.9,0.93,24.6,-1.9
28,0.83,24.8,-1.7
29,0.74,23.8,-1.5
30.3,0.67,23.4,-1.8
30.9,0.63,23,-2
32.3,0.65,24.8,-2.2
31.5,0.6,22.7,-2.4
31.1,0.65,23.7,-2.7
29.9,0.76,25.2,-2.4
27.6,0.73,22.3,-1.6
27.7,0.79,23.7,-1.3
26.6,0.83,23.4,-0.9
26.5,0.85,23.7,-0.7
25.8,0.91,24.2,0
25.4,0.94,24.3,0.2
25,0.94,23.9,0.5
24.7,0.92,23.3,1.2
24.7,0.88,22.5,1.3
24.3,0.88,22.1,1.3
23.8,0.94,22.7,1.8
23.4,0.96,22.7,2.1
23.1,0.93,21.8,2.7
23.4,0.93,22.1,3.1
23.9,0.89,21.9,3.2
25,0.84,22.1,3.5
27.3,0.72,21.8,3.2
28.3,0.69,22,3.1
29.8,0.69,23.4,2.9
30.5,0.64,22.9,2.4
30.8,0.63,22.9,2.2
31.2,0.6,22.5,2
30.7,0.63,22.8,1.9
29.8,0.67,23,1.8
29.1,0.72,23.5,1.7
29.9,0.66,22.8,1.9
28.4,0.69,22.1,2.1
27.4,0.71,21.6,2.6
26.9,0.75,22,3
26.3,0.78,22.1,3.1
26,0.8,22.2,3.5
25.2,0.83,22,3.5
24.8,0.84,21.9,3.5
24.2,0.84,21.3,3.1
24,0.8,20.3,2.8
23.7,0.8,20,2.6
23.6,0.79,19.7,3
23.3,0.81,19.8,3.5
23.5,0.81,20,3.6
24.3,0.77,20,3.4
24.6,0.79,20.7,3.7
25.2,0.76,20.6,3.9
25.5,0.78,21.3,3.8
25.8,0.73,20.5,3.2
26,0.74,20.9,2.4
26.4,0.72,20.9,2.4
26,0.76,21.4,2.4
25.7,0.75,20.9,2.1
25.6,0.78,21.4,1.6
25.4,0.78,21.2,1.1
25.3,0.78,21.1,1.1
25.1,0.79,21.1,1.3
24.8,0.8,21.1,1.4
24.6,0.79,20.7,1.3
24,0.81,20.5,1.2
22.9,0.92,21.5,1.5
22.4,0.94,21.3,1.3
21.8,0.97,21.2,1.1
21.7,0.98,21.3,0.6
21.5,0.98,21.1,-0.2
21.6,0.98,21.2,-0.5
21.5,0.98,21.1,-0.8
21.2,0.98,20.8,-0.9
21.2,0.98,20.8,-1.3
21.1,0.98,20.7,-0.9
21,0.98,20.6,-0.9
21.6,0.98,21.2,-1.3
22.6,0.98,22.2,-1.7
23.6,0.95,22.7,-2.3
25.2,0.92,23.8,-2.7
24.7,0.9,22.9,-2.8
24,0.95,23.1,-3.2
23.5,0.95,22.6,-3.3
23.2,0.98,22.8,-3.4
23,0.98,22.6,-2.9
22.6,0.98,22.2,-2.7
22.6,0.98,22.2,-2.4
22.3,0.98,21.9,-2.7
22.3,0.96,21.6,-2.8
22.1,0.97,21.5,-3.1
22,0.98,21.6,-3.1
21.7,0.98,21.3,-3.2
21.6,0.98,21.2,-3.1
21.5,0.98,21.1,-3.2
21.5,0.98,21.1,-3.9
21.5,0.98,21.1,-3.9
21.7,0.97,21.1,-3.8
21.9,0.98,21.5,-3.7
22,0.98,21.6,-3.5
22.9,0.97,22.3,-3.8
23.2,0.97,22.6,-4.2
23.4,0.98,23,-4.5
23.9,0.96,23.2,-5
23.1,0.98,22.7,-5.5
23.7,0.98,23.3,-5.8
23.8,0.98,23.4,-6.1
23.6,0.98,23.2,-6
23.8,0.98,23.4,-5.9
24,0.98,23.6,-5.7
23.9,0.98,23.5,-5.3
23.7,0.98,23.3,-5
23.7,0.98,23.3,-4.9
23.7,0.98,23.3,-4.8
23.8,0.98,23.4,-4.5
23.8,0.98,23.4,-4.5
23.3,0.98,22.9,-4.2
23.1,0.98,22.7,-4.1
23,0.98,22.6,-3.9
23,0.98,22.6,-3.7
22.9,0.98,22.5,-3.3
22.7,0.98,22.3,-2.9
23,0.98,22.6,-2.5
23.4,0.98,23,-2.5
24.1,0.95,23.2,-2.2
23.9,0.98,23.5,-1.7
24.3,0.98,23.9,-1.9
25.8,0.94,24.7,-2
27.5,0.85,24.7,-2.6
28.3,0.78,24,-3.2
29,0.77,24.5,-3.4
28.2,0.85,25.4,-3.4
27.6,0.85,24.8,-3.4
27.2,0.86,24.6,-3.1
26.3,0.9,24.5,-2.7
26.1,0.9,24.3,-1.8
25.5,0.92,24,-1.3
24.6,0.94,23.5,-1.1
24.3,0.94,23.2,-1
23.9,0.93,22.6,-0.8
23.7,0.95,22.8,-0.9
23.6,0.95,22.7,-0.9
23.6,0.95,22.7,-0.9
23.4,0.96,22.7,-0.8
22.9,0.98,22.5,-0.1
23,0.98,22.6,-0.1
23.9,0.96,23.2,0.1
24.8,0.92,23.4,0.4
26,0.85,23.2,0.4
27.1,0.79,23.1,0.5
26.3,0.87,23.9,0.6
28.2,0.83,25,0.1
29.1,0.72,23.5,-0.3
29.3,0.68,22.7,-0.9
29.3,0.76,24.6,-0.9
29.5,0.72,23.9,-0.8
28.6,0.75,23.7,-0.5
27.6,0.8,23.8,-0.1
26.5,0.82,23.1,0.5
25.9,0.88,23.7,1.2
25.2,0.9,23.4,1.6
24.8,0.92,23.4,1.8
24.4,0.93,23.1,1.8
24.1,0.95,23.2,1.9
23.9,0.95,23,1.9
23.6,0.96,22.9,2.1
23.3,0.96,22.6,2.3
23,0.97,22.4,2.6
23.1,0.97,22.5,3.2
23.3,0.97,22.7,3.2
24.1,0.92,22.7,3.7
24.9,0.89,22.9,3.8
27,0.78,22.8,4.2
28.5,0.7,22.4,4.1
28.7,0.69,22.4,3.5
27.1,0.82,23.7,3.4
29.1,0.71,23.2,2.9
29.6,0.69,23.3,2.4
29.5,0.67,22.7,2.4
30,0.69,23.6,2.5
29.3,0.68,22.7,2.4
27.9,0.76,23.2,2.7
26.5,0.84,23.5,3.5
25.7,0.87,23.3,4
25.3,0.9,23.5,4.5
24.7,0.93,23.4,4.6
24.2,0.95,23.3,4.5
23.9,0.96,23.2,4.7
23.8,0.97,23.2,4.8
23.5,0.98,23.1,4.5
23.2,0.98,22.8,4.1
23,0.98,22.6,4
23.1,0.98,22.7,4.7
23.5,0.97,22.9,4.9
24.3,0.94,23.2,5.3
26.1,0.88,23.9,4.9
27.4,0.81,23.8,5.1
28.7,0.73,23.3,5.2
29.5,0.74,24.3,4.5
29.8,0.71,23.9,4.1
29.5,0.74,24.3,3.8
24.8,0.93,23.5,3.7
25.1,0.96,24.4,3.7
25,0.95,24.1,3.2
25,0.97,24.4,3.3
24.8,0.98,24.4,3.3
24.7,0.98,24.3,3.4
24.7,0.98,24.3,3.7
24.7,0.98,24.3,3.9
23.8,0.95,22.9,3.8
23.8,0.93,22.5,3.8
23.7,0.92,22.3,2.9
23.9,0.9,22.1,2.5
23.8,0.91,22.2,2.4
23.7,0.93,22.4,1.9
23.7,0.93,22.4,1.8
23.4,0.97,22.8,2
23.4,0.97,22.8,2.4
23.7,0.98,23.3,2.8
23.9,0.98,23.5,2.8
24.5,0.97,23.9,2.7
25.8,0.94,24.7,2.3
27.3,0.88,25.1,1.4
28.4,0.83,25.2,0.7
29.6,0.76,24.9,0
29.1,0.77,24.6,-0.7
28.5,0.78,24.2,-1.1
28.1,0.8,24.3,-1
27.9,0.79,23.9,-1.2
27.3,0.8,23.5,-1
26.5,0.87,24.1,-0.3
26.1,0.88,23.9,-0.1
25.9,0.88,23.7,0
25.6,0.91,24,0.1
25.4,0.95,24.5,0.2
25,0.98,24.6,-0.3
24.2,0.98,23.8,1.2
23.6,0.98,23.2,0.8
23.2,0.98,22.8,0.2
23.1,0.98,22.7,-0.4
23.1,0.98,22.7,-0.7
23.4,0.98,23,-0.1
23.4,0.98,23,0.4
24.1,0.98,23.7,0.4
24.6,0.98,24.2,0.1
25.5,0.98,25.1,-0.2
26.2,0.94,25.1,0.1
27.4,0.87,25,-0.1
26.4,0.94,25.3,-0.5
26.2,0.96,25.5,-0.6
27,0.94,25.9,-0.9
26.5,0.95,25.6,-0.8
25.3,0.97,24.7,-0.2
25,0.98,24.6,0.2
24.9,0.98,24.5,0.7
24.7,0.98,24.3,1.4
24.5,0.98,24.1,1.6
24.3,0.98,23.9,1.7
24.3,0.98,23.9,1.9
24.1,0.98,23.7,2.2
24.2,0.98,23.8,2.1
24.2,0.98,23.8,2.3
24.2,0.98,23.8,2.3
24.2,0.98,23.8,3.1
24.2,0.98,23.8,3.6
24.4,0.98,24,3.8
25.1,0.98,24.7,4.4
26.1,0.98,25.7,4.8
27.3,0.91,25.6,5
28.1,0.87,25.7,5
29.3,0.84,26.3,4.9
30.1,0.77,25.6,4.5
29.9,0.8,26,4.3
31,0.72,25.3,3.9
30.3,0.77,25.8,4
30.3,0.72,24.6,4
29.7,0.77,25.2,4.1
28.6,0.85,25.8,4.5
28.1,0.85,25.3,5.2
27.6,0.88,25.4,5.9
27.5,0.9,25.7,6.4
27.2,0.92,25.7,6.7
26.9,0.92,25.4,6.2
26.9,0.92,25.4,6
26.7,0.94,25.6,5.8
26.2,0.96,25.5,5.7
26.1,0.96,25.4,5.6
25.8,0.98,25.4,5.7
25.7,0.98,25.3,5.7
26,0.98,25.6,5.6
26.9,0.98,26.5,5.6
28.8,0.89,26.7,5.7
29,0.85,26.2,5.5
30.6,0.77,26,5
31.1,0.76,26.3,4.4
29.5,0.86,26.9,4.1
31.2,0.81,27.5,3.4
31.9,0.73,26.4,3
31.8,0.76,27,3.2
31.2,0.73,25.7,3.4
30.4,0.76,25.6,3.3
29.6,0.78,25.3,3.5
29,0.81,25.4,3.7
28.6,0.84,25.6,4
28.2,0.88,26,3.9
27.9,0.9,26,3.7
28.2,0.88,26,3.5
27.9,0.88,25.7,3
27.9,0.87,25.5,2.3
27.9,0.87,25.5,1.8
27.7,0.87,25.3,1.5
27.7,0.87,25.3,1.3
27.3,0.91,25.6,1.4
27.9,0.89,25.9,1.3
28.5,0.86,25.9,1.2
28.1,0.92,26.6,0.9
29.5,0.82,26,0.6
28.5,0.91,26.8,0
28.7,0.88,26.5,-0.5
28.6,0.87,26.2,-1.1
28.8,0.86,26.2,-1.5
29,0.84,26,-2.3
28.8,0.86,26.2,-2.7
28.4,0.9,26.5,-2.5
28.2,0.9,26.3,-2.7
25.5,0.98,25.1,-1.6
25.4,0.98,25,-1.1
25.7,0.98,25.3,-0.8
25.8,0.98,25.4,-0.5
25.7,0.98,25.3,-0.2
25.2,0.98,24.8,-0.4
24.8,0.98,24.4,-0.3
24.2,0.98,23.8,-0.3
23.6,0.98,23.2,-0.2
23.5,0.98,23.1,0
23.1,0.98,22.7,0.4
23,0.98,22.6,0.9
23.3,0.98,22.9,1.3
23.9,0.96,23.2,1.3
25,0.91,23.4,1.3
26.8,0.81,23.2,1.1
28.1,0.73,22.7,1.1
29.3,0.57,19.8,0.8
30,0.48,17.7,0.3
30.6,0.56,20.8,0.1
31.2,0.51,19.8,-0.4
30.9,0.49,18.9,-0.4
30.6,0.54,20.2,-0.1
29.9,0.5,18.3,-0.2
27.6,0.63,19.9,0
25.9,0.71,20.2,1.2
24.9,0.66,18.1,2
23.1,0.74,18.2,2.9
22.5,0.77,18.2,3.1
21.8,0.84,18.9,3.4
21.4,0.86,18.9,3.3
20.7,0.91,19.1,3.3
20,0.94,18.9,3.7
19.7,0.95,18.8,4.1
19.3,0.97,18.8,4.2
18.8,0.97,18.3,4.7
19.1,0.96,18.4,5.5
21.5,0.9,19.7,6
22.8,0.78,18.7,6.5
25.2,0.58,16.3,6.7
26.5,0.49,14.9,6.9
27.5,0.43,13.7,6.8
28.2,0.37,12.1,6.3
29,0.4,14,6
29.1,0.37,12.9,5.7
28.8,0.36,12.2,6
27.9,0.41,13.4,5.8
26.9,0.48,14.9,5.9
24.7,0.54,14.7,6.3
22.8,0.58,14,7.2
22,0.58,13.3,8
21.6,0.57,12.7,8.2
20.3,0.68,14.1,8.2
19.4,0.72,14.2,8.1
18.9,0.77,14.7,8.3
18.7,0.79,14.9,8.2
18.5,0.82,15.3,7.9
18.5,0.81,15.1,7.8
18.2,0.86,15.8,8.3
18.2,0.84,15.4,8.3
18.3,0.89,16.4,8.6
20.5,0.76,16.1,8.9
21.7,0.71,16.2,9.1
23.8,0.66,17,9.1
25.9,0.58,16.9,8.6
27.7,0.52,16.9,7.6
28.6,0.43,14.7,7
29.6,0.44,16,6.5
30,0.52,19,5.9
29.6,0.53,19,5.8
29,0.51,17.8,5.9
28.8,0.48,16.6,6.1
26.4,0.61,18.2,6.1
25.5,0.68,19.1,6.4
24.6,0.73,19.4,6.3
23.3,0.8,19.6,6.1
22.7,0.84,19.8,5.7
22.1,0.85,19.4,5.6
21.6,0.87,19.3,5.5
21,0.9,19.2,5.6
20.8,0.88,18.7,5.5
20.2,0.87,17.9,5.6
20,0.91,18.4,5.7
19.8,0.92,18.4,5.7
20.1,0.9,18.4,5.7
21.7,0.81,18.2,5.6
23.8,0.71,18.2,5.4
25.7,0.69,19.5,5
27.1,0.68,20.6,4.1
27,0.71,21.2,3.8
27.7,0.7,21.7,3.2
27.4,0.73,22.1,2.7
27.1,0.76,22.4,1.8
27.1,0.77,22.7,1.4
26.8,0.8,23,0.8
27.3,0.81,23.7,0.3
27.2,0.82,23.8,0.3
27.4,0.83,24.2,0.9
27.4,0.84,24.4,1.2
24.8,0.98,24.4,2.1
24.7,0.98,24.3,1.8
24.9,0.98,24.5,2
22.3,0.98,21.9,2.4
21.1,0.97,20.5,3.1
20.4,0.97,19.9,4
19.8,0.96,19.1,4.4
19.1,0.97,18.6,5
18.3,0.97,17.8,5.7
18.3,0.98,17.9,6.7
20.1,0.89,18.2,7.1
21.2,0.81,17.8,7.3
22,0.71,16.4,7.6
23.2,0.65,16.2,7.3
24.3,0.55,14.6,6.6
25.4,0.47,13.2,6.1
26.3,0.45,13.4,5.4
24.6,0.52,14,5.5
24.9,0.46,12.4,5.2
24.4,0.49,12.9,5.3
22.5,0.5,11.5,5.6
20.2,0.59,11.9,5.7
19.3,0.59,11,6.1
18.9,0.59,10.7,6.9
18.4,0.59,10.2,6.9
18.2,0.63,11,6.9
18,0.62,10.6,6.7
17.6,0.61,9.9,6.6
17.3,0.63,10.1,6.5
17.1,0.62,9.7,6.7
16.7,0.65,10,6.6
16.5,0.69,10.7,6.6
16.2,0.63,9.1,6.8
16.1,0.66,9.7,7.5
17,0.64,10.1,7.4
17.5,0.61,9.8,7.7
17.3,0.63,10.1,8.2
16.8,0.8,13.3,7.6
18,0.69,12.2,6.9
18.4,0.67,12.1,6.6
19.2,0.63,11.9,5.7
20.2,0.62,12.6,5.1
20,0.69,14.1,5.1
20.4,0.69,14.5,4.7
20.3,0.74,15.5,5.4
19.3,0.74,14.5,5.3
18.7,0.81,15.3,6
18.1,0.87,15.8,6
17.9,0.85,15.3,6.1
17.5,0.9,15.8,6.1
17.2,0.9,15.5,6
17.3,0.9,15.6,5.9
17.3,0.91,15.8,5.8
16.7,0.93,15.5,5.6
16.4,0.95,15.5,5.4
16.1,0.95,15.2,5.3
16.5,0.93,15.3,5.4
16.9,0.93,15.7,5.7
18.6,0.86,16.2,5.6
20.5,0.8,16.9,5.5
23.2,0.71,17.6,5.5
24.1,0.66,17.3,5.1
25.2,0.67,18.6,4.4
26.1,0.55,16.3,3.6
26.9,0.56,17.3,2.9
26.7,0.52,16,2.2
26.3,0.51,15.3,2.1
26.1,0.51,15.1,2.2
24.9,0.55,15.2,2.3
23.3,0.63,15.8,2.7
22,0.72,16.7,3.4
21.3,0.77,17,3.9
20.9,0.8,17.3,3.9
20.5,0.82,17.3,3.9
19.9,0.87,17.6,4
19,0.91,17.4,4
18.8,0.92,17.4,4.2
18.1,0.93,16.9,4.1
17.8,0.93,16.6,4.1
17,0.95,16.1,4.3
16.7,0.95,15.8,4.7
17,0.94,16,5.4
19.3,0.83,16.3,5.8
20.8,0.77,16.6,6
23.5,0.64,16.2,6.2
25.2,0.55,15.5,5.8
25.7,0.5,14.4,5.2
27,0.47,14.7,4.6
27.4,0.45,14.4,4.1
27.8,0.46,15.1,3.4
27.8,0.49,16.1,3.2
27.7,0.51,16.6,3
26.5,0.55,16.7,3.1
24.5,0.6,16.2,3.5
22.8,0.66,16.1,4.2
21.6,0.71,16.1,4.6
20.7,0.74,15.8,5
20.5,0.79,16.7,4.9
19.8,0.82,16.6,5
19.2,0.84,16.4,5
18.5,0.88,16.4,4.8
18.3,0.84,15.5,4.6
17.6,0.89,15.7,4.7
17,0.92,15.6,4.9
16.8,0.93,15.6,5.3
17.1,0.92,15.7,5.6
19.6,0.79,15.8,6
21.9,0.68,15.7,5.9
24,0.62,16.2,6.3
24.6,0.57,15.5,5.9
25.2,0.59,16.6,5.6
25.9,0.52,15.2,5.2
26,0.51,15,4.3
25.6,0.5,14.3,3.8
25.9,0.5,14.6,4
25.4,0.53,15.1,4.2
24.8,0.48,13,4.5
23.5,0.52,13,4.5
21.9,0.68,15.7,4.7
20.4,0.75,15.8,4.9
19.6,0.77,15.4,5.2
18.8,0.81,15.4,5.6
18.5,0.83,15.5,6.1
17.8,0.86,15.4,6.4
17.4,0.89,15.5,6.3
17,0.92,15.6,6.5
16.7,0.93,15.5,6.6
16.3,0.94,15.3,6.8
16,0.96,15.3,7.2
16.6,0.94,15.6,7.8
18.6,0.85,16,8.1
22,0.71,16.4,8.3
24.1,0.62,16.3,8.3
25.1,0.51,14.2,8.1
26.1,0.55,16.3,7.6
27.2,0.46,14.5,6.9
28.2,0.43,14.4,6.3
28.4,0.43,14.6,5.8
28.2,0.46,15.4,5.7
27.8,0.46,15.1,6.2
26.4,0.44,13.1,6.6
25,0.45,12.2,6.7
23.9,0.52,13.4,7
22,0.66,15.3,7.9
21.3,0.69,15.3,8
20.5,0.72,15.2,8.3
19.8,0.75,15.2,8.3
19.4,0.79,15.6,8.4
19,0.82,15.8,8.4
18.2,0.85,15.6,8.3
17.4,0.89,15.5,8.2
17.3,0.9,15.6,8.4
17.3,0.9,15.6,8.6
17.7,0.9,16,9.1
18.6,0.88,16.5,8.9
20.9,0.75,16.2,9.1
24.9,0.58,16,9
25.8,0.5,14.5,8.5
26.2,0.5,14.9,7.9
27.5,0.45,14.4,7.3
27.8,0.48,15.7,6.7
27.4,0.46,14.7,6.1
26.9,0.51,15.9,6.1
26.7,0.55,16.9,6.1
25.6,0.58,16.7,6
24.8,0.61,16.7,6.1
23.7,0.66,16.9,6.4
22.7,0.74,17.8,6.8
22.1,0.77,17.8,6.6
21.7,0.79,17.8,6.8
20.9,0.82,17.7,7
20.6,0.81,17.2,6.6
20.3,0.83,17.3,6
19.9,0.84,17.1,5.8
19.8,0.82,16.6,5.6
19.9,0.84,17.1,5.4
19.3,0.88,17.2,5.8
19.4,0.89,17.5,5.6
20.5,0.87,18.2,5.3
21.6,0.82,18.3,5
22.4,0.8,18.7,5.2
22.4,0.81,18.9,5.2
23,0.8,19.3,4.8
23,0.77,18.7,4.1
23.1,0.78,19,3.5
22.7,0.81,19.2,3.3
22.6,0.82,19.3,2.7
22.2,0.82,18.9,2.2
21.8,0.84,18.9,1.9
21.4,0.87,19.1,2.1
20.7,0.95,19.8,2.5
20.8,0.97,20.3,2.7
20.7,0.97,20.2,2.8
20.5,0.97,20,2.8
20.2,0.98,19.8,2.4
20.1,0.98,19.7,1.9
20.1,0.98,19.7,1.5
20.1,0.98,19.7,1.6
20,0.98,19.6,1.2
20,0.98,19.6,0.9
20,0.98,19.6,0.9
20.2,0.98,19.8,0.9
20.6,0.98,20.2,1.3
21.3,0.95,20.4,1.4
21.9,0.93,20.7,1.6
22.1,0.91,20.5,1.2
22.6,0.88,20.5,0.9
22.7,0.85,20,0.6
22.8,0.83,19.7,0.1
22.7,0.87,20.4,-0.2
22.5,0.86,20,-0.4
22.3,0.84,19.4,-0.4
21.9,0.9,20.1,-0.3
21.2,0.88,19.1,0
21,0.9,19.2,0
20.5,0.92,19.1,0.2
20,0.91,18.4,0.4
19.3,0.94,18.3,-0.2
18.4,0.92,17,0.4
18.5,0.95,17.6,0
18.5,0.98,18.1,-0.4
18.5,0.97,18,-0.4
18.5,0.98,18.1,-0.2
18.6,0.98,18.2,-0.4
18.4,0.98,18,-0.1
18.7,0.97,18.2,0.1
19.2,0.96,18.5,0.4
20.5,0.88,18.4,0.6
21.7,0.85,19,1
22.5,0.84,19.6,0.7
24,0.76,19.5,0.3
25.3,0.69,19.1,-0.3
26.3,0.66,19.4,-0.6
26.4,0.66,19.5,-0.9
25.9,0.66,19,-0.9
25.7,0.68,19.3,-0.9
24.5,0.75,19.7,-0.6
23.9,0.79,20,-0.1
22.6,0.87,20.3,0.4
22.2,0.89,20.2,1.3
22.2,0.89,20.2,1.8
21.6,0.91,20,2.1
20.9,0.94,19.8,2.5
20.5,0.95,19.6,2.7
19.6,0.98,19.2,2.9
19.2,0.98,18.8,3.2
18.7,0.98,18.3,3.3
18.6,0.98,18.2,3.5
18.9,0.98,18.5,3.8
18.7,0.98,18.3,4.4
19.5,0.98,19.1,4.8
21.5,0.91,19.9,5.1
23.1,0.82,19.8,5
23.6,0.78,19.5,4.9
24.9,0.71,19.2,4.6
26.3,0.64,18.9,3.9
27.4,0.59,18.6,3.5
27.9,0.57,18.5,2.7
28.1,0.58,19,2.6
27.6,0.61,19.3,2.8
26.2,0.67,19.5,3
25,0.73,19.8,2.8
23.4,0.83,20.3,3.5
22.7,0.85,20,4.2
21.9,0.9,20.1,4.7
21.1,0.92,19.7,4.8
20.3,0.93,19.1,5
19.7,0.95,18.8,5.1
19,0.96,18.3,5
18.5,0.96,17.8,5
18.2,0.97,17.7,5.4
17.7,0.97,17.2,5.4
18.2,0.97,17.7,5.5
18.7,0.96,18,5.8
19.7,0.96,19,6.1
20.8,0.92,19.4,6.3
23.3,0.8,19.6,6.5
25.6,0.71,19.9,5.9
26.6,0.67,19.9,5.3
27,0.61,18.8,5.1
26.7,0.61,18.5,4.3
27.7,0.62,19.7,4.3
26.7,0.62,18.8,4.6
26.5,0.66,19.6,4.5
25.2,0.73,20,4.8
24.1,0.79,20.2,4.9
23,0.85,20.3,5.1
22.2,0.89,20.2,5.4
21.3,0.92,19.9,5.9
20.7,0.94,19.6,6.3
20.3,0.96,19.6,6.4
20,0.96,19.3,6.5
19.7,0.97,19.2,6.2
19.1,0.98,18.7,6.3
18.9,0.98,18.5,6.4
18.7,0.98,18.3,6.7
18.6,0.98,18.2,6.8
18.7,0.98,18.3,7.3
19.7,0.98,19.3,7.4
21.3,0.93,20.1,7.6
22.5,0.87,20.2,7.6
23.9,0.77,19.6,7.5
25.7,0.71,20,6.6
26.2,0.68,19.8,6.2
25.9,0.75,21.1,5.4
25.8,0.7,19.9,4.7
26,0.73,20.7,4.5
25.8,0.75,21,4.8
25,0.8,21.3,5
